goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10209,68792,68850,1,4,1,SwitchMode1,3,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n1,n1,type_a,1,10281,10353,91810,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30265,40681,91810,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,20052,60794,91810,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10316,71172,91810,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #5,fire_team_b,defence,false,n4,n4,type_c,2,10233,81453,91810,2,0,4,SwitchMode1,3,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10235,91751,91810,2,0,4,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10254,10327,97466,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #2,fire_team_b,defence,false,n6,n6,type_a,2,40795,51182,97466,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #3,fire_team_b,defence,false,n5,n5,type_b,1,3569,54898,97466,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,15159,70110,97466,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20201,90391,97466,2,2,2,SwitchMode1,3,n_a
Goal number 49fbc2c6,T #6,fire_team_b,defence,false,n5,n5,type_b,2,6995,97426,97466,2,2,2,SwitchMode1,3,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5312,5402,58031,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #2,fire_team_b,defence,false,n4,n4,type_a,1,10255,15716,58031,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #3,fire_team_b,defence,false,n5,n5,type_b,2,6896,22674,58031,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #4,fire_team_b,defence,false,n4,n4,type_b,2,6907,29635,58031,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,16168,45850,58031,2,3,1,SwitchMode1,3,n_a
Goal number b5bdaedc,T #6,fire_team_a,manoeuvre,false,n2,n2,type_b,2,12065,57965,58031,2,3,1,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,2,40234,40322,98358,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #2,fire_team_b,defence,false,n5,n5,type_a,1,11124,51564,98358,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10239,61835,98358,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #4,fire_team_b,defence,false,n5,n5,type_c,1,7856,69773,98358,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #5,fire_team_a,manoeuvre,false,n1,n1,type_a,2,22704,92528,98358,3,0,3,SwitchMode1,3,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,1,5703,98306,98358,3,0,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,14546,14623,75322,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #2,fire_team_b,defence,false,n6,n6,type_b,1,3647,18342,75322,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5333,23728,75322,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15603,39488,75322,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5346,44889,75322,2,1,3,SwitchMode1,3,n_a
Goal number a4e2e8cd,T #6,fire_team_b,defence,false,n6,n6,type_a,3,30347,75286,75322,2,1,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10228,10302,85883,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #2,fire_team_b,defence,false,n6,n6,type_a,2,20322,30687,85883,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,16742,47491,85883,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10245,57796,85883,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,2,6913,64786,85883,1,2,3,SwitchMode1,3,n_a
Goal number 6dfbee27,T #6,fire_team_b,defence,false,n6,n6,type_c,3,20981,85825,85883,1,2,3,SwitchMode1,3,n_a
Goal number e8ce562c,T #1,fire_team_b,defence,false,n6,n6,type_b,2,7008,7081,90250,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #2,fire_team_b,defence,false,n4,n4,type_b,3,15914,23048,90250,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10355,33469,90250,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #4,fire_team_b,defence,false,n4,n4,type_a,3,30307,63923,90250,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n3,n3,type_c,1,16899,80878,90250,1,3,2,SwitchMode1,3,n_a
Goal number e8ce562c,T #6,fire_team_b,defence,false,n5,n5,type_b,2,9236,90181,90250,1,3,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #1,fire_team_b,defence,false,n4,n4,type_a,1,10264,10351,93019,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6896,17307,93019,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #3,fire_team_b,defence,false,n6,n6,type_c,3,15336,32721,93019,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #4,fire_team_b,defence,false,n4,n4,type_b,3,10378,43163,93019,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #5,fire_team_b,defence,false,n6,n6,type_a,1,39458,82676,93019,2,2,2,SwitchMode1,3,n_a
Goal number a0a03a8d,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10241,92984,93019,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,false,n3,n3,type_c,3,16018,16098,90420,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #2,fire_team_a,manoeuvre,false,n2,n2,type_b,3,10217,26382,90420,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #3,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30261,56697,90420,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #4,fire_team_a,manoeuvre,false,n3,n3,type_b,2,6903,63660,90420,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10230,73951,90420,2,2,2,SwitchMode1,3,n_a
Goal number e2611981,T #6,fire_team_b,defence,false,n6,n6,type_c,3,16360,90371,90420,2,2,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15236,15329,74206,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,1,28491,43868,74206,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #3,fire_team_b,defence,false,n4,n4,type_b,2,6899,50881,74206,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n1,n1,type_b,1,3619,54584,74206,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #5,fire_team_a,manoeuvre,false,n2,n2,type_b,1,4110,58753,74206,1,3,2,SwitchMode1,3,n_a
Goal number 65648d2b,T #6,fire_team_a,manoeuvre,false,n3,n3,type_c,3,15347,74169,74206,1,3,2,SwitchMode1,3,n_a
Goal number 29ed323e,T #1,fire_team_b,defence,false,n6,n6,type_a,2,20241,20292,91934,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #2,fire_team_b,defence,false,n5,n5,type_c,2,10554,30913,91934,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10207,41207,91934,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5241,46495,91934,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #5,fire_team_a,defence,false,n2,n2,type_c,3,24976,71541,91934,2,0,4,SwitchMode1,3,n_a
Goal number 29ed323e,T #6,fire_team_a,defence,false,n1,n1,type_a,2,20262,91882,91934,2,0,4,SwitchMode1,3,n_a
Goal number 005e1088,T #1,fire_team_b,defence,false,n4,n4,type_c,1,5246,5309,114247,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #2,fire_team_b,defence,false,n6,n6,type_c,3,15230,20616,114247,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,3,17976,38656,114247,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #4,fire_team_b,manoeuvre,false,n5,n5,type_c,3,18782,57497,114247,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #5,fire_team_a,defence,false,n2,n2,type_c,2,15343,72902,114247,1,0,5,SwitchMode1,3,n_a
Goal number 005e1088,T #6,fire_team_b,manoeuvre,false,n5,n5,type_a,3,41204,114186,114247,1,0,5,SwitchMode1,3,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n3,n3,type_a,1,10249,10313,113816,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #2,fire_team_b,defence,false,n6,n6,type_a,3,30269,40639,113816,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #3,fire_team_b,manoeuvre,false,n4,n4,type_b,2,6927,47627,113816,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #4,fire_team_b,manoeuvre,false,n6,n6,type_c,3,15245,62934,113816,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,3,30339,93338,113816,3,1,2,SwitchMode1,3,n_a
Goal number 3d41497e,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,2,20355,113768,113816,3,1,2,SwitchMode1,3,n_a
Goal number 20323ac1,T #1,fire_team_b,defence,false,n4,n4,type_a,2,20355,20455,129646,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #2,fire_team_a,defence,false,n2,n2,type_c,1,11576,32133,129646,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #3,fire_team_b,manoeuvre,false,n6,n6,type_a,1,10234,42423,129646,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,3,55846,98328,129646,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #5,fire_team_a,defence,false,n3,n3,type_c,3,15348,113741,129646,3,0,3,SwitchMode1,3,n_a
Goal number 20323ac1,T #6,fire_team_a,defence,false,n2,n2,type_c,1,15804,129605,129646,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #1,fire_team_b,defence,false,n5,n5,type_c,3,17616,17681,140396,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #2,fire_team_a,defence,false,n3,n3,type_a,2,20321,38064,140396,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #3,fire_team_a,defence,false,n2,n2,type_c,2,20531,58668,140396,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #4,fire_team_a,defence,false,n1,n1,type_c,2,25708,84451,140396,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #5,fire_team_a,defence,false,n2,n2,type_a,1,25382,109901,140396,3,0,3,SwitchMode1,3,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n6,n6,type_a,3,30287,140337,140396,3,0,3,SwitchMode1,3,n_a
Goal number e596e775,T #1,fire_team_a,defence,false,n1,n1,type_a,3,34763,34821,101514,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #2,fire_team_a,defence,false,n3,n3,type_c,2,30170,65053,101514,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n4,n4,type_c,1,5239,70358,101514,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #4,fire_team_a,defence,false,n1,n1,type_b,3,10259,80776,101514,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,1,10331,91174,101514,2,2,2,SwitchMode1,3,n_a
Goal number e596e775,T #6,fire_team_b,manoeuvre,false,n4,n4,type_b,3,10242,101472,101514,2,2,2,SwitchMode1,3,n_a
Goal number d62b9e78,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,3,62424,62570,197322,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #2,fire_team_a,defence,false,n2,n2,type_a,1,60538,123168,197322,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #3,fire_team_a,defence,false,n3,n3,type_c,3,24814,148044,197322,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #4,fire_team_b,manoeuvre,false,n6,n6,type_c,3,25205,173317,197322,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #5,fire_team_b,manoeuvre,false,n6,n6,type_b,2,8545,181937,197322,2,1,3,SwitchMode1,3,n_a
Goal number d62b9e78,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,3,15259,197269,197322,2,1,3,SwitchMode1,3,n_a
Goal number c2246275,T #1,fire_team_a,defence,false,n2,n2,type_a,1,17464,17541,105476,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #2,fire_team_a,defence,false,n1,n1,type_c,1,15021,32710,105476,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,45045,77833,105476,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,1,10237,88128,105476,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n4,n4,type_b,2,6910,95098,105476,2,2,2,SwitchMode1,3,n_a
Goal number c2246275,T #6,fire_team_a,defence,false,n1,n1,type_b,3,10286,105436,105476,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #1,fire_team_b,manoeuvre,false,n4,n4,type_c,2,42494,42557,141858,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,2,12026,54647,141858,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #3,fire_team_a,defence,false,n2,n2,type_a,2,28590,83307,141858,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #4,fire_team_a,defence,false,n2,n2,type_c,3,30316,113700,141858,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #5,fire_team_b,manoeuvre,false,n4,n4,type_a,2,20370,134127,141858,2,2,2,SwitchMode1,3,n_a
Goal number 32d24fd7,T #6,fire_team_a,defence,false,n3,n3,type_b,2,7611,141796,141858,2,2,2,SwitchMode1,3,n_a
Goal number 530ce59d,T #1,fire_team_b,manoeuvre,false,n4,n4,type_c,2,21241,21314,110764,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,35782,57169,110764,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,2,35339,92566,110764,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n4,n4,type_c,1,7340,99976,110764,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #5,fire_team_a,defence,false,n3,n3,type_b,1,3701,103726,110764,1,2,3,SwitchMode1,3,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,2,6934,110719,110764,1,2,3,SwitchMode1,3,n_a
Goal number 944cb5a4,T #1,fire_team_a,defence,false,n1,n1,type_b,1,5437,5511,126978,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #2,fire_team_b,manoeuvre,false,n6,n6,type_c,2,15005,20577,126978,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #3,fire_team_a,defence,false,n3,n3,type_a,2,30516,51160,126978,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #4,fire_team_b,manoeuvre,false,n6,n6,type_a,3,34667,85977,126978,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #5,fire_team_a,defence,false,n3,n3,type_c,2,10226,96262,126978,3,1,2,SwitchMode1,3,n_a
Goal number 944cb5a4,T #6,fire_team_b,manoeuvre,false,n5,n5,type_a,1,30600,126919,126978,3,1,2,SwitchMode1,3,n_a
Goal number 3bee68cb,T #1,fire_team_a,defence,false,n1,n1,type_b,2,34796,34863,160008,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #2,fire_team_a,defence,false,n3,n3,type_b,1,52795,87720,160008,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #3,fire_team_a,defence,false,n3,n3,type_b,2,7890,95676,160008,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #4,fire_team_b,manoeuvre,false,n6,n6,type_b,2,13618,109349,160008,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n6,n6,type_a,1,29585,138992,160008,2,4,0,SwitchMode1,3,n_a
Goal number 3bee68cb,T #6,fire_team_b,manoeuvre,false,n4,n4,type_a,1,20909,159965,160008,2,4,0,SwitchMode1,3,n_a
Goal number f6b82573,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,1,50978,51134,193278,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #2,fire_team_a,defence,false,n3,n3,type_a,3,30314,81522,193278,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,3,25020,106605,193278,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #4,fire_team_b,manoeuvre,false,n5,n5,type_a,1,70935,177611,193278,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,5237,182895,193278,3,0,3,SwitchMode1,3,n_a
Goal number f6b82573,T #6,fire_team_a,defence,false,n2,n2,type_c,2,10269,193223,193278,3,0,3,SwitchMode1,3,n_a
Goal number f1493d1a,T #1,fire_team_b,manoeuvre,false,n4,n4,type_a,2,74047,74123,193932,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #2,fire_team_b,manoeuvre,false,n5,n5,type_b,3,15516,89708,193932,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,3,36895,126667,193932,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #4,fire_team_b,manoeuvre,false,n5,n5,type_c,3,44057,170794,193932,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #5,fire_team_a,defence,false,n1,n1,type_b,3,12542,183386,193932,2,3,1,SwitchMode1,3,n_a
Goal number f1493d1a,T #6,fire_team_b,manoeuvre,false,n6,n6,type_b,3,10455,193891,193932,2,3,1,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #1,fire_team_b,manoeuvre,false,n5,n5,type_a,3,68773,68850,184428,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n6,n6,type_a,2,35369,104278,184428,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #3,fire_team_a,defence,false,n1,n1,type_a,1,10345,114693,184428,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #4,fire_team_b,manoeuvre,false,n6,n6,type_a,1,29643,144401,184428,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #5,fire_team_a,defence,false,n1,n1,type_a,3,30213,174654,184428,5,1,0,SwitchMode1,3,n_a
Goal number e6f3ed8c,T #6,fire_team_a,defence,false,n2,n2,type_b,1,9675,184380,184428,5,1,0,SwitchMode1,3,n_a
Goal number 22e0ae54,T #1,fire_team_a,defence,false,n1,n1,type_c,3,38855,38930,157423,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #2,fire_team_a,defence,false,n1,n1,type_c,2,10270,49264,157423,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #3,fire_team_b,manoeuvre,false,n5,n5,type_c,1,55297,104618,157423,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #4,fire_team_a,defence,false,n3,n3,type_a,3,39697,144500,157423,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #5,fire_team_b,manoeuvre,false,n5,n5,type_b,2,7440,152005,157423,1,1,4,SwitchMode1,3,n_a
Goal number 22e0ae54,T #6,fire_team_a,defence,false,n2,n2,type_c,1,5316,157378,157423,1,1,4,SwitchMode1,3,n_a
