goal,task,fire_team,state,radio_silence,node,ignored_node,process_type,resource_qty,duration,time_since_start,goal_duration,type_a_count,type_b_count,type_c_count,info_experiment_code,info_run_number,flow_control_update_time
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n2,n6,type_b,2,7006,38993,49568,1,4,1,Active_v1,2,n_a
Goal number 546bafce,T #6,fire_team_a,manoeuvre,false,n2,n1,type_b,3,10485,49526,49568,1,4,1,Active_v1,2,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n2,n1,type_a,1,10511,10574,82970,2,0,4,Active_v1,2,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n1,n1,type_a,3,30335,40974,82970,2,0,4,Active_v1,2,n_a
Goal number 7f99db97,T #3,fire_team_b,manoeuvre,false,n5,n3,type_c,2,10614,51639,82970,2,0,4,Active_v1,2,n_a
Goal number 7f99db97,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10299,61984,82970,2,0,4,Active_v1,2,n_a
Goal number 7f99db97,T #5,fire_team_b,manoeuvre,false,n6,n4,type_c,2,10406,72454,82970,2,0,4,Active_v1,2,n_a
Goal number 7f99db97,T #6,fire_team_a,manoeuvre,false,n1,n1,type_c,2,10412,82926,82970,2,0,4,Active_v1,2,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10437,10516,73098,2,2,2,Active_v1,2,n_a
Goal number 49fbc2c6,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,2,20413,30983,73098,2,2,2,Active_v1,2,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n3,n5,type_b,1,3921,34962,73098,2,2,2,Active_v1,2,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10309,45329,73098,2,2,2,Active_v1,2,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n2,n2,type_a,2,20353,65744,73098,2,2,2,Active_v1,2,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7259,73055,73098,2,2,2,Active_v1,2,n_a
Goal number 18685dd8,T #1,fire_team_b,manoeuvre,false,n6,n6,type_a,1,10363,10423,121091,3,2,1,Active_v1,2,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n1,n2,type_a,3,55700,66180,121091,3,2,1,Active_v1,2,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n3,n3,type_c,2,10330,76550,121091,3,2,1,Active_v1,2,n_a
Goal number 18685dd8,T #4,fire_team_b,manoeuvre,false,n4,n4,type_b,1,3683,80282,121091,3,2,1,Active_v1,2,n_a
Goal number 18685dd8,T #5,fire_team_a,manoeuvre,false,n3,n6,type_b,3,10302,90644,121091,3,2,1,Active_v1,2,n_a
Goal number 18685dd8,T #6,fire_team_b,manoeuvre,false,n4,n3,type_a,3,30330,121031,121091,3,2,1,Active_v1,2,n_a
Goal number b5bdaedc,T #1,fire_team_a,manoeuvre,false,n2,n2,type_c,1,5564,5626,47985,2,3,1,Active_v1,2,n_a
Goal number b5bdaedc,T #2,fire_team_a,manoeuvre,false,n1,n4,type_a,1,10416,16093,47985,2,3,1,Active_v1,2,n_a
Goal number b5bdaedc,T #3,fire_team_a,manoeuvre,false,n1,n5,type_b,2,7077,23229,47985,2,3,1,Active_v1,2,n_a
Goal number b5bdaedc,T #4,fire_team_b,manoeuvre,false,n6,n4,type_b,2,7080,30373,47985,2,3,1,Active_v1,2,n_a
Goal number b5bdaedc,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10387,40835,47985,2,3,1,Active_v1,2,n_a
Goal number b5bdaedc,T #6,fire_team_b,manoeuvre,false,n5,n2,type_b,2,7053,47942,47985,2,3,1,Active_v1,2,n_a
Goal number 7f8f32ac,T #1,fire_team_b,manoeuvre,false,n5,n3,type_a,2,20564,20635,72741,3,0,3,Active_v1,2,n_a
Goal number 7f8f32ac,T #2,fire_team_b,manoeuvre,false,n6,n5,type_a,1,10424,31129,72741,3,0,3,Active_v1,2,n_a
Goal number 7f8f32ac,T #3,fire_team_b,manoeuvre,false,n5,n3,type_c,2,10311,41497,72741,3,0,3,Active_v1,2,n_a
Goal number 7f8f32ac,T #4,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5396,46976,72741,3,0,3,Active_v1,2,n_a
Goal number 7f8f32ac,T #5,fire_team_b,manoeuvre,false,n4,n1,type_a,2,20308,67338,72741,3,0,3,Active_v1,2,n_a
Goal number 7f8f32ac,T #6,fire_team_a,manoeuvre,false,n1,n3,type_c,1,5280,72689,72741,3,0,3,Active_v1,2,n_a
Goal number a0a03a8d,T #1,fire_team_a,manoeuvre,false,n2,n4,type_a,1,10525,10591,64473,2,2,2,Active_v1,2,n_a
Goal number a0a03a8d,T #2,fire_team_a,manoeuvre,false,n2,n3,type_b,2,6981,17629,64473,2,2,2,Active_v1,2,n_a
Goal number a0a03a8d,T #3,fire_team_a,manoeuvre,false,n2,n6,type_c,3,15381,33050,64473,2,2,2,Active_v1,2,n_a
Goal number a0a03a8d,T #4,fire_team_b,manoeuvre,false,n5,n4,type_b,3,10406,43507,64473,2,2,2,Active_v1,2,n_a
Goal number a0a03a8d,T #5,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10435,53984,64473,2,2,2,Active_v1,2,n_a
Goal number a0a03a8d,T #6,fire_team_b,manoeuvre,false,n6,n1,type_c,2,10381,64419,64473,2,2,2,Active_v1,2,n_a
Goal number e8ce562c,T #1,fire_team_b,manoeuvre,false,n6,n6,type_b,2,7009,7059,70843,1,3,2,Active_v1,2,n_a
Goal number e8ce562c,T #2,fire_team_b,manoeuvre,false,n5,n4,type_b,3,10351,17471,70843,1,3,2,Active_v1,2,n_a
Goal number e8ce562c,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10322,27849,70843,1,3,2,Active_v1,2,n_a
Goal number e8ce562c,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,3,30373,58253,70843,1,3,2,Active_v1,2,n_a
Goal number e8ce562c,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,1,5409,63716,70843,1,3,2,Active_v1,2,n_a
Goal number e8ce562c,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,2,6995,70763,70843,1,3,2,Active_v1,2,n_a
Goal number 6dfbee27,T #1,fire_team_a,manoeuvre,false,n1,n1,type_b,3,10320,10392,74229,1,2,3,Active_v1,2,n_a
Goal number 6dfbee27,T #2,fire_team_b,manoeuvre,false,n6,n6,type_a,2,20357,30822,74229,1,2,3,Active_v1,2,n_a
Goal number 6dfbee27,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10364,41229,74229,1,2,3,Active_v1,2,n_a
Goal number 6dfbee27,T #4,fire_team_b,manoeuvre,false,n6,n1,type_c,2,10299,51576,74229,1,2,3,Active_v1,2,n_a
Goal number 6dfbee27,T #5,fire_team_b,manoeuvre,false,n5,n2,type_b,2,6976,58684,74229,1,2,3,Active_v1,2,n_a
Goal number 6dfbee27,T #6,fire_team_b,manoeuvre,false,n4,n6,type_c,3,15435,74170,74229,1,2,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #1,fire_team_a,manoeuvre,false,n2,n2,type_a,1,14531,14590,79200,2,1,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #2,fire_team_b,manoeuvre,false,n4,n6,type_b,1,3659,18306,79200,2,1,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #3,fire_team_b,manoeuvre,false,n5,n2,type_c,1,5672,24034,79200,2,1,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,3,18881,42963,79200,2,1,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #5,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5341,48430,79200,2,1,3,Active_v1,2,n_a
Goal number a4e2e8cd,T #6,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30657,79156,79200,2,1,3,Active_v1,2,n_a
Goal number 65648d2b,T #1,fire_team_a,manoeuvre,false,n1,n2,type_c,3,15317,15388,56085,1,3,2,Active_v1,2,n_a
Goal number 65648d2b,T #2,fire_team_b,manoeuvre,false,n4,n1,type_a,1,10368,25840,56085,1,3,2,Active_v1,2,n_a
Goal number 65648d2b,T #3,fire_team_a,manoeuvre,false,n1,n4,type_b,2,7060,32952,56085,1,3,2,Active_v1,2,n_a
Goal number 65648d2b,T #4,fire_team_a,manoeuvre,false,n2,n1,type_b,1,3750,36765,56085,1,3,2,Active_v1,2,n_a
Goal number 65648d2b,T #5,fire_team_b,manoeuvre,false,n4,n2,type_b,1,3700,40534,56085,1,3,2,Active_v1,2,n_a
Goal number 65648d2b,T #6,fire_team_b,manoeuvre,false,n6,n3,type_c,3,15340,56039,56085,1,3,2,Active_v1,2,n_a
Goal number e2611981,T #1,fire_team_a,manoeuvre,false,n2,n3,type_c,3,15334,15471,89297,2,2,2,Active_v1,2,n_a
Goal number e2611981,T #2,fire_team_b,manoeuvre,false,n5,n2,type_b,3,10327,25857,89297,2,2,2,Active_v1,2,n_a
Goal number e2611981,T #3,fire_team_b,manoeuvre,false,n6,n1,type_a,3,30283,56193,89297,2,2,2,Active_v1,2,n_a
Goal number e2611981,T #4,fire_team_b,manoeuvre,false,n6,n3,type_b,2,7081,63335,89297,2,2,2,Active_v1,2,n_a
Goal number e2611981,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,1,10338,73736,89297,2,2,2,Active_v1,2,n_a
Goal number e2611981,T #6,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15352,89152,89297,2,2,2,Active_v1,2,n_a
Goal number 29ed323e,T #1,fire_team_a,manoeuvre,false,n2,n6,type_a,2,20319,20402,93403,2,0,4,Active_v1,2,n_a
Goal number 29ed323e,T #2,fire_team_a,manoeuvre,false,n1,n5,type_c,2,10313,30769,93403,2,0,4,Active_v1,2,n_a
Goal number 29ed323e,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10347,41190,93403,2,0,4,Active_v1,2,n_a
Goal number 29ed323e,T #4,fire_team_a,manoeuvre,false,n1,n1,type_c,1,15866,57120,93403,2,0,4,Active_v1,2,n_a
Goal number 29ed323e,T #5,fire_team_a,manoeuvre,false,n1,n2,type_c,3,15781,72954,93403,2,0,4,Active_v1,2,n_a
Goal number 29ed323e,T #6,fire_team_b,manoeuvre,false,n6,n1,type_a,2,20345,93351,93403,2,0,4,Active_v1,2,n_a
Goal number 005e1088,T #1,fire_team_b,manoeuvre,false,n5,n4,type_c,1,5363,5521,92727,1,0,5,Active_v1,2,n_a
Goal number 005e1088,T #2,fire_team_b,manoeuvre,false,n5,n6,type_c,3,15372,20965,92727,1,0,5,Active_v1,2,n_a
Goal number 005e1088,T #3,fire_team_b,manoeuvre,false,n5,n2,type_c,3,15339,36369,92727,1,0,5,Active_v1,2,n_a
Goal number 005e1088,T #4,fire_team_b,manoeuvre,false,n6,n5,type_c,3,15400,51816,92727,1,0,5,Active_v1,2,n_a
Goal number 005e1088,T #5,fire_team_b,manoeuvre,false,n4,n2,type_c,2,10291,62158,92727,1,0,5,Active_v1,2,n_a
Goal number 005e1088,T #6,fire_team_b,manoeuvre,false,n4,n5,type_a,3,30475,92683,92727,1,0,5,Active_v1,2,n_a
Goal number 3d41497e,T #1,fire_team_a,manoeuvre,false,n2,n3,type_a,1,10367,10435,105817,3,1,2,Active_v1,2,n_a
Goal number 3d41497e,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,3,30418,40907,105817,3,1,2,Active_v1,2,n_a
Goal number 3d41497e,T #3,fire_team_a,manoeuvre,false,n2,n4,type_b,2,7062,48016,105817,3,1,2,Active_v1,2,n_a
Goal number 3d41497e,T #4,fire_team_a,manoeuvre,false,n1,n6,type_c,3,16687,64755,105817,3,1,2,Active_v1,2,n_a
Goal number 3d41497e,T #5,fire_team_b,manoeuvre,false,n5,n4,type_a,3,30302,95111,105817,3,1,2,Active_v1,2,n_a
Goal number 3d41497e,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,2,10540,105787,105817,3,1,2,Active_v1,2,n_a
Goal number 4c293caa,T #1,fire_team_a,manoeuvre,false,n2,n5,type_c,3,15557,15719,98905,3,0,3,Active_v1,2,n_a
Goal number 4c293caa,T #2,fire_team_b,manoeuvre,false,n5,n3,type_a,2,20384,36152,98905,3,0,3,Active_v1,2,n_a
Goal number 4c293caa,T #3,fire_team_a,manoeuvre,false,n2,n2,type_c,2,10566,46766,98905,3,0,3,Active_v1,2,n_a
Goal number 4c293caa,T #4,fire_team_a,manoeuvre,false,n2,n1,type_c,2,10320,57129,98905,3,0,3,Active_v1,2,n_a
Goal number 4c293caa,T #5,fire_team_b,manoeuvre,false,n6,n2,type_a,1,10367,67567,98905,3,0,3,Active_v1,2,n_a
Goal number 4c293caa,T #6,fire_team_b,manoeuvre,false,n6,n6,type_a,3,31258,98875,98905,3,0,3,Active_v1,2,n_a
Goal number d62b9e78,T #1,fire_team_a,manoeuvre,false,n2,n5,type_a,3,30427,30482,107261,2,1,3,Active_v1,2,n_a
Goal number d62b9e78,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,1,10308,40845,107261,2,1,3,Active_v1,2,n_a
Goal number d62b9e78,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,3,27817,68714,107261,2,1,3,Active_v1,2,n_a
Goal number d62b9e78,T #4,fire_team_a,manoeuvre,false,n1,n6,type_c,3,15516,84270,107261,2,1,3,Active_v1,2,n_a
Goal number d62b9e78,T #5,fire_team_a,manoeuvre,false,n1,n6,type_b,2,7427,91768,107261,2,1,3,Active_v1,2,n_a
Goal number d62b9e78,T #6,fire_team_b,manoeuvre,false,n4,n4,type_c,3,15407,107221,107261,2,1,3,Active_v1,2,n_a
Goal number 20323ac1,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,20574,20637,116496,3,0,3,Active_v1,2,n_a
Goal number 20323ac1,T #2,fire_team_a,manoeuvre,false,n1,n2,type_c,1,23985,44676,116496,3,0,3,Active_v1,2,n_a
Goal number 20323ac1,T #3,fire_team_a,manoeuvre,false,n2,n6,type_a,1,10298,55040,116496,3,0,3,Active_v1,2,n_a
Goal number 20323ac1,T #4,fire_team_a,manoeuvre,false,n1,n4,type_a,3,30526,85624,116496,3,0,3,Active_v1,2,n_a
Goal number 20323ac1,T #5,fire_team_a,manoeuvre,false,n1,n3,type_c,3,15633,101308,116496,3,0,3,Active_v1,2,n_a
Goal number 20323ac1,T #6,fire_team_a,manoeuvre,false,n1,n2,type_c,1,15105,116459,116496,3,0,3,Active_v1,2,n_a
Goal number 3bee68cb,T #1,fire_team_b,manoeuvre,false,n5,n1,type_b,2,7270,7354,56371,2,4,0,Active_v1,2,n_a
Goal number 3bee68cb,T #2,fire_team_b,manoeuvre,false,n5,n3,type_b,1,4154,11549,56371,2,4,0,Active_v1,2,n_a
Goal number 3bee68cb,T #3,fire_team_a,manoeuvre,false,n1,n3,type_b,2,7687,19271,56371,2,4,0,Active_v1,2,n_a
Goal number 3bee68cb,T #4,fire_team_b,manoeuvre,false,n6,n6,type_b,2,10084,29406,56371,2,4,0,Active_v1,2,n_a
Goal number 3bee68cb,T #5,fire_team_b,manoeuvre,false,n6,n6,type_a,1,11127,40661,56371,2,4,0,Active_v1,2,n_a
Goal number 3bee68cb,T #6,fire_team_a,manoeuvre,false,n1,n4,type_a,1,15609,56338,56371,2,4,0,Active_v1,2,n_a
Goal number f6b82573,T #1,fire_team_a,manoeuvre,false,n1,n5,type_a,1,10626,10698,91471,3,0,3,Active_v1,2,n_a
Goal number f6b82573,T #2,fire_team_a,manoeuvre,false,n2,n3,type_a,3,33992,44739,91471,3,0,3,Active_v1,2,n_a
Goal number f6b82573,T #3,fire_team_a,manoeuvre,false,n2,n5,type_c,3,15429,60231,91471,3,0,3,Active_v1,2,n_a
Goal number f6b82573,T #4,fire_team_a,manoeuvre,false,n2,n5,type_a,1,10571,70870,91471,3,0,3,Active_v1,2,n_a
Goal number f6b82573,T #5,fire_team_b,manoeuvre,false,n5,n5,type_c,1,6498,77424,91471,3,0,3,Active_v1,2,n_a
Goal number f6b82573,T #6,fire_team_a,manoeuvre,false,n2,n2,type_c,2,13947,91427,91471,3,0,3,Active_v1,2,n_a
Goal number c2246275,T #1,fire_team_b,manoeuvre,false,n6,n2,type_a,1,14118,14184,66451,2,2,2,Active_v1,2,n_a
Goal number c2246275,T #2,fire_team_b,manoeuvre,false,n6,n1,type_c,1,5376,19613,66451,2,2,2,Active_v1,2,n_a
Goal number c2246275,T #3,fire_team_b,manoeuvre,false,n4,n5,type_c,3,18220,37884,66451,2,2,2,Active_v1,2,n_a
Goal number c2246275,T #4,fire_team_b,manoeuvre,false,n4,n4,type_a,1,10310,48241,66451,2,2,2,Active_v1,2,n_a
Goal number c2246275,T #5,fire_team_b,manoeuvre,false,n4,n4,type_b,2,7240,55542,66451,2,2,2,Active_v1,2,n_a
Goal number c2246275,T #6,fire_team_b,manoeuvre,false,n4,n1,type_b,3,10809,66407,66451,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #1,fire_team_b,manoeuvre,false,n5,n1,type_a,3,30317,30401,90566,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #2,fire_team_b,manoeuvre,false,n6,n3,type_c,2,23060,53519,90566,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #3,fire_team_b,manoeuvre,false,n6,n4,type_c,1,5348,58922,90566,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #4,fire_team_b,manoeuvre,false,n6,n1,type_b,3,10534,69512,90566,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #5,fire_team_b,manoeuvre,false,n6,n4,type_a,1,10349,79924,90566,2,2,2,Active_v1,2,n_a
Goal number e596e775,T #6,fire_team_a,manoeuvre,false,n1,n4,type_b,3,10533,90512,90566,2,2,2,Active_v1,2,n_a
Goal number e6f3ed8c,T #1,fire_team_a,manoeuvre,false,n2,n5,type_a,3,30488,30575,123784,5,1,0,Active_v1,2,n_a
Goal number e6f3ed8c,T #2,fire_team_b,manoeuvre,false,n4,n6,type_a,2,32648,63275,123784,5,1,0,Active_v1,2,n_a
Goal number e6f3ed8c,T #3,fire_team_b,manoeuvre,false,n4,n1,type_a,1,10600,73933,123784,5,1,0,Active_v1,2,n_a
Goal number e6f3ed8c,T #4,fire_team_a,manoeuvre,false,n2,n6,type_a,1,15447,89439,123784,5,1,0,Active_v1,2,n_a
Goal number e6f3ed8c,T #5,fire_team_a,manoeuvre,false,n2,n1,type_a,3,30313,119901,123784,5,1,0,Active_v1,2,n_a
Goal number e6f3ed8c,T #6,fire_team_b,manoeuvre,false,n6,n2,type_b,1,3660,123728,123784,5,1,0,Active_v1,2,n_a
Goal number 530ce59d,T #1,fire_team_b,manoeuvre,false,n5,n4,type_c,2,13073,13118,62933,1,2,3,Active_v1,2,n_a
Goal number 530ce59d,T #2,fire_team_b,manoeuvre,false,n5,n6,type_c,2,10313,23488,62933,1,2,3,Active_v1,2,n_a
Goal number 530ce59d,T #3,fire_team_b,manoeuvre,false,n5,n5,type_a,2,20896,44440,62933,1,2,3,Active_v1,2,n_a
Goal number 530ce59d,T #4,fire_team_b,manoeuvre,false,n5,n4,type_c,1,5625,50136,62933,1,2,3,Active_v1,2,n_a
Goal number 530ce59d,T #5,fire_team_b,manoeuvre,false,n5,n3,type_b,1,4270,54461,62933,1,2,3,Active_v1,2,n_a
Goal number 530ce59d,T #6,fire_team_b,manoeuvre,false,n5,n6,type_b,2,8288,62785,62933,1,2,3,Active_v1,2,n_a
Goal number f1493d1a,T #1,fire_team_a,manoeuvre,false,n1,n4,type_a,2,41931,42003,140665,2,3,1,Active_v1,2,n_a
Goal number f1493d1a,T #2,fire_team_a,manoeuvre,false,n1,n5,type_b,3,10487,52658,140665,2,3,1,Active_v1,2,n_a
Goal number f1493d1a,T #3,fire_team_a,manoeuvre,false,n1,n5,type_a,3,50820,103523,140665,2,3,1,Active_v1,2,n_a
Goal number f1493d1a,T #4,fire_team_a,manoeuvre,false,n1,n5,type_c,3,16060,119637,140665,2,3,1,Active_v1,2,n_a
Goal number f1493d1a,T #5,fire_team_b,manoeuvre,false,n6,n1,type_b,3,10514,130214,140665,2,3,1,Active_v1,2,n_a
Goal number f1493d1a,T #6,fire_team_a,manoeuvre,false,n1,n6,type_b,3,10324,140616,140665,2,3,1,Active_v1,2,n_a
Goal number 32d24fd7,T #1,fire_team_a,manoeuvre,false,n1,n4,type_c,2,25005,25076,103127,2,2,2,Active_v1,2,n_a
Goal number 32d24fd7,T #2,fire_team_a,manoeuvre,false,n2,n5,type_b,2,8977,34126,103127,2,2,2,Active_v1,2,n_a
Goal number 32d24fd7,T #3,fire_team_a,manoeuvre,false,n2,n2,type_a,2,25751,59921,103127,2,2,2,Active_v1,2,n_a
Goal number 32d24fd7,T #4,fire_team_a,manoeuvre,false,n2,n2,type_c,3,15693,75676,103127,2,2,2,Active_v1,2,n_a
Goal number 32d24fd7,T #5,fire_team_a,manoeuvre,false,n2,n4,type_a,2,20324,96058,103127,2,2,2,Active_v1,2,n_a
Goal number 32d24fd7,T #6,fire_team_a,manoeuvre,false,n1,n3,type_b,2,6979,103080,103127,2,2,2,Active_v1,2,n_a
Goal number 22e0ae54,T #1,fire_team_a,manoeuvre,false,n2,n1,type_c,3,18873,19044,106834,1,1,4,Active_v1,2,n_a
Goal number 22e0ae54,T #2,fire_team_a,manoeuvre,false,n2,n1,type_c,2,14335,33446,106834,1,1,4,Active_v1,2,n_a
Goal number 22e0ae54,T #3,fire_team_a,manoeuvre,false,n2,n5,type_c,1,5445,38935,106834,1,1,4,Active_v1,2,n_a
Goal number 22e0ae54,T #4,fire_team_a,manoeuvre,false,n1,n3,type_a,3,55477,94454,106834,1,1,4,Active_v1,2,n_a
Goal number 22e0ae54,T #5,fire_team_b,manoeuvre,false,n4,n5,type_b,2,6945,101460,106834,1,1,4,Active_v1,2,n_a
Goal number 22e0ae54,T #6,fire_team_b,manoeuvre,false,n5,n2,type_c,1,5295,106801,106834,1,1,4,Active_v1,2,n_a
Goal number 944cb5a4,T #1,fire_team_a,manoeuvre,false,n2,n1,type_b,1,4099,4161,95622,3,1,2,Active_v1,2,n_a
Goal number 944cb5a4,T #2,fire_team_a,manoeuvre,false,n1,n6,type_c,2,18767,22995,95622,3,1,2,Active_v1,2,n_a
Goal number 944cb5a4,T #3,fire_team_a,manoeuvre,false,n1,n3,type_a,2,20523,43644,95622,3,1,2,Active_v1,2,n_a
Goal number 944cb5a4,T #4,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30980,74688,95622,3,1,2,Active_v1,2,n_a
Goal number 944cb5a4,T #5,fire_team_a,manoeuvre,false,n2,n3,type_c,2,10344,85093,95622,3,1,2,Active_v1,2,n_a
Goal number 944cb5a4,T #6,fire_team_a,manoeuvre,false,n2,n5,type_a,1,10444,95589,95622,3,1,2,Active_v1,2,n_a
Goal number f34f40df,T #1,fire_team_a,manoeuvre,false,n1,n1,type_c,1,5333,5419,48536,1,3,2,Active_v1,3,n_a
Goal number f34f40df,T #2,fire_team_b,manoeuvre,false,n5,n5,type_c,3,15409,20863,48536,1,3,2,Active_v1,3,n_a
Goal number f34f40df,T #3,fire_team_b,manoeuvre,false,n4,n6,type_b,1,3722,24630,48536,1,3,2,Active_v1,3,n_a
Goal number f34f40df,T #4,fire_team_b,manoeuvre,false,n6,n6,type_b,1,3664,28354,48536,1,3,2,Active_v1,3,n_a
Goal number f34f40df,T #5,fire_team_a,manoeuvre,false,n1,n4,type_a,1,16383,44786,48536,1,3,2,Active_v1,3,n_a
Goal number f34f40df,T #6,fire_team_a,manoeuvre,false,n3,n5,type_b,1,3647,48483,48536,1,3,2,Active_v1,3,n_a
Goal number 77cb2c04,T #1,fire_team_b,manoeuvre,false,n6,n2,type_a,1,10445,10510,94436,4,1,1,Active_v1,3,n_a
Goal number 77cb2c04,T #2,fire_team_a,manoeuvre,false,n1,n1,type_c,3,15443,26019,94436,4,1,1,Active_v1,3,n_a
Goal number 77cb2c04,T #3,fire_team_b,manoeuvre,false,n5,n1,type_a,1,10397,36491,94436,4,1,1,Active_v1,3,n_a
Goal number 77cb2c04,T #4,fire_team_b,manoeuvre,false,n6,n3,type_a,2,20426,56972,94436,4,1,1,Active_v1,3,n_a
Goal number 77cb2c04,T #5,fire_team_a,manoeuvre,false,n1,n6,type_a,3,30320,87328,94436,4,1,1,Active_v1,3,n_a
Goal number 77cb2c04,T #6,fire_team_b,manoeuvre,false,n5,n4,type_b,2,7024,94393,94436,4,1,1,Active_v1,3,n_a
Goal number 546bafce,T #1,fire_team_b,manoeuvre,false,n4,n3,type_a,1,11062,11142,50447,1,4,1,Active_v1,3,n_a
Goal number 546bafce,T #2,fire_team_b,manoeuvre,false,n6,n2,type_c,2,10440,21635,50447,1,4,1,Active_v1,3,n_a
Goal number 546bafce,T #3,fire_team_a,manoeuvre,false,n3,n1,type_b,2,7025,28703,50447,1,4,1,Active_v1,3,n_a
Goal number 546bafce,T #4,fire_team_b,manoeuvre,false,n4,n4,type_b,1,3698,32456,50447,1,4,1,Active_v1,3,n_a
Goal number 546bafce,T #5,fire_team_a,manoeuvre,false,n3,n6,type_b,2,7501,40006,50447,1,4,1,Active_v1,3,n_a
Goal number 546bafce,T #6,fire_team_b,manoeuvre,false,n4,n1,type_b,3,10354,50405,50447,1,4,1,Active_v1,3,n_a
Goal number 7f99db97,T #1,fire_team_a,manoeuvre,false,n3,n1,type_a,1,11321,11413,84610,2,0,4,Active_v1,3,n_a
Goal number 7f99db97,T #2,fire_team_a,manoeuvre,false,n2,n1,type_a,3,31300,42767,84610,2,0,4,Active_v1,3,n_a
Goal number 7f99db97,T #3,fire_team_b,manoeuvre,false,n6,n3,type_c,2,10442,53267,84610,2,0,4,Active_v1,3,n_a
Goal number 7f99db97,T #4,fire_team_b,manoeuvre,false,n6,n2,type_c,2,10352,63693,84610,2,0,4,Active_v1,3,n_a
Goal number 7f99db97,T #5,fire_team_b,manoeuvre,false,n4,n4,type_c,2,10303,74129,84610,2,0,4,Active_v1,3,n_a
Goal number 7f99db97,T #6,fire_team_b,manoeuvre,false,n6,n1,type_c,2,10387,84564,84610,2,0,4,Active_v1,3,n_a
Goal number 49fbc2c6,T #1,fire_team_a,manoeuvre,false,n3,n2,type_c,2,10320,10396,72900,2,2,2,Active_v1,3,n_a
Goal number 49fbc2c6,T #2,fire_team_b,manoeuvre,false,n5,n6,type_a,2,20630,31078,72900,2,2,2,Active_v1,3,n_a
Goal number 49fbc2c6,T #3,fire_team_a,manoeuvre,false,n2,n5,type_b,1,3691,34819,72900,2,2,2,Active_v1,3,n_a
Goal number 49fbc2c6,T #4,fire_team_a,manoeuvre,false,n1,n2,type_c,2,10343,45223,72900,2,2,2,Active_v1,3,n_a
Goal number 49fbc2c6,T #5,fire_team_a,manoeuvre,false,n1,n2,type_a,2,20402,65682,72900,2,2,2,Active_v1,3,n_a
Goal number 49fbc2c6,T #6,fire_team_a,manoeuvre,false,n2,n5,type_b,2,7105,72852,72900,2,2,2,Active_v1,3,n_a
Goal number 18685dd8,T #1,fire_team_b,manoeuvre,false,n4,n6,type_a,1,10364,10425,123292,3,2,1,Active_v1,3,n_a
Goal number 18685dd8,T #2,fire_team_a,manoeuvre,false,n2,n2,type_a,3,57345,67917,123292,3,2,1,Active_v1,3,n_a
Goal number 18685dd8,T #3,fire_team_a,manoeuvre,false,n1,n3,type_c,2,10387,78359,123292,3,2,1,Active_v1,3,n_a
Goal number 18685dd8,T #4,fire_team_a,manoeuvre,false,n2,n4,type_b,1,3845,82263,123292,3,2,1,Active_v1,3,n_a
